OBJECTID_1,WorldID,Zone_Name,World,Adm4ID,Adm3ID,Adm2ID,Adm1ID,CntyID,Levels,Adm4_Name,Adm3_Name,Adm2_Name,Adm1_Name,Cnty_Name,Composite,RegionYWAM,GlobalID,FieldYWAM,Population,PopPct,Name,OZcount,Shape_Leng,Cen_x,Cen_y,Shape_Le_1,Shape_Area,OZ_Label,OZ_Label1
3121,IND-MAH-DHU,Dhule,B,,,IND-MAH-DHU,IND-MAH,IND,2,,,Dhule,Maharashtra,India,0,South Asia: West and Central Region,{1C199CEA-26A2-4F4D-82E1-18E91F09FC5A},South and Central Asia Field,1917054.86451000000,0.15785193011,,1,4.58527475091,74.61758470620,21.11971871790,4.58527475091,0.67409877365,Dhule,Dhule
3122,IND-ORI-BAR,Baragarh,B,,,IND-ORI-BAR,IND-ORI,IND,2,,,Baragarh,Orissa,India,0,South Asia: East Region,{95ACE829-0474-4AF9-9E9F-B48012DA916A},South and Central Asia Field,1591495.68485000000,0.13104511001,,1,4.72527107938,83.33836372000,21.21012297380,4.72527107938,0.48951498837,Baragarh,Baragarh
3123,IND-MAH-NAG,Nagpur,B,,,IND-MAH-NAG,IND-MAH,IND,2,,,Nagpur,Maharashtra,India,0,South Asia: West and Central Region,{F83DA481-2390-4A8C-96B6-4BA90E0D3600},South and Central Asia Field,4544688.80316000000,0.37421354632,,1,4.84523838938,79.04814038730,21.20506555150,4.84523838938,0.83556112306,Nagpur,Nagpur
3124,IND-WES-HOO,Hooghly,B,,,IND-WES-HOO,IND-WES,IND,2,,,Hooghly,West Bengal,India,0,South Asia: East Region,{E4852F7E-1D5A-4BEC-8C78-09E718685FBE},South and Central Asia Field,5961058.97209000000,0.49083867221,,1,2.99922821641,88.07900236770,22.87492342050,2.99922821641,0.27611965578,Hooghly,Hooghly
3125,IND-MAD-DHA,Dhar,A,,,IND-MAD-DHA,IND-MAD,IND,2,,,Dhar,Madhya Pradesh,India,0,South Asia: West and Central Region,{D7C0C5FD-2B51-44DB-BDB5-C9D453C50E6B},South and Central Asia Field,2058646.67702000000,0.16951072053,,1,4.52447042958,75.07672356260,22.52223502240,4.52447042958,0.80020783058,Dhar,Dhar
3126,IND-MAD-NAR,Narsinghpur,A,,,IND-MAD-NAR,IND-MAD,IND,2,,,Narsinghpur,Madhya Pradesh,India,0,South Asia: West and Central Region,{20ADA837-1AE4-4C22-8DC1-47DF57940C86},South and Central Asia Field,1132352.83129000000,0.09323889644,,1,3.41247611864,79.15223127270,22.98946055240,3.41247611864,0.43337571403,Narsinghpur,Narsinghpur
3127,IND-WES-NOR-Z01,North Twenty Four Parganas East,B,,,IND-WES-NOR,IND-WES,IND,2,,,North 24 Panganas,West Bengal,India,1,South Asia: East Region,{F2FFA3C1-9D46-47F2-9A6C-14D882C46128},South and Central Asia Field,5051390.71047000000,0.41593581288,,1,3.68659184294,88.80686518180,22.72751363750,3.68659184294,0.27288787152,North Twenty Four Parganas East,North Twenty Four Parganas East
3128,IND-MAD-JHA,Jhabua,A,,,IND-MAD-JHA,IND-MAD,IND,2,,,Jhabua,Madhya Pradesh,India,0,South Asia: West and Central Region,{863A9136-C31D-42D2-B831-53A5D0F0C05F},South and Central Asia Field,1651902.96566000000,0.13601909696,,1,5.06856546570,74.48733598670,22.65860851730,5.06856546570,0.66837654677,Jhabua,Jhabua
3129,IND-ORI-KEO,Keonjhar,B,,,IND-ORI-KEO,IND-ORI,IND,2,,,Keonjhar,Orissa,India,0,South Asia: East Region,{A72B7662-5E8A-43F2-9253-A4DF6295E034},South and Central Asia Field,1846872.96314000000,0.15207309259,,1,5.30066590726,85.70857215750,21.54662062320,5.30066590726,0.72301904362,Keonjhar,Keonjhar
3130,IND-ORI-SAM,Sambalpur,B,,,IND-ORI-SAM,IND-ORI,IND,2,,,Sambalpur,Orissa,India,0,South Asia: East Region,{C4647D76-0295-4AF4-8ED9-4C99DB6B4A08},South and Central Asia Field,1098634.00777000000,0.09046245980,,1,4.79705321596,84.26662754880,21.45841912630,4.79705321596,0.55404834744,Sambalpur,Sambalpur
3131,IND-CHH-JAN,Janjgir Champa,A,,,IND-CHH-JAN,IND-CHH,IND,2,,,Janjgir Champa,Chhattishgarh,India,0,South Asia: West and Central Region,{2637B573-422D-4693-A55B-C724317CD8E4},South and Central Asia Field,1556647.81091000000,0.12817570639,,1,3.07021728882,82.81594078320,21.94361751500,3.07021728882,0.36806433347,Janjgir Champa,Janjgir Champa
3132,IND-MAD-BAL,Balaghat,A,,,IND-MAD-BAL,IND-MAD,IND,2,,,Balaghat,Madhya Pradesh,India,0,South Asia: West and Central Region,{A37006F7-CC22-4A79-B673-2BB644CF48F3},South and Central Asia Field,1709955.17736000000,0.14079916551,,1,5.16165064975,80.39601934680,21.90495651120,5.16165064975,0.83090947514,Balaghat,Balaghat
3133,IND-MAD-BET,Betul,A,,,IND-MAD-BET,IND-MAD,IND,2,,,Betul,Madhya Pradesh,India,0,South Asia: West and Central Region,{BB501358-BDCB-477A-8158-4E25BBD5D868},South and Central Asia Field,1649235.34761000000,0.13579944301,,1,5.10420620201,77.87045807050,21.90370556050,5.10420620201,0.89459116389,Betul,Betul
3134,IND-ORI-SUN,Sundargarh,B,,,IND-ORI-SUN,IND-ORI,IND,2,,,Sundargarh,Orissa,India,0,South Asia: East Region,{DA8F61FA-EA9D-4307-8F58-E0F9069305A6},South and Central Asia Field,2163718.61634000000,0.17816243350,,1,6.33017503998,84.53279749960,22.09674329770,6.33017503998,0.84865795596,Sundargarh,Sundargarh
3135,IND-CHH-KAW,Kawardha,A,,,IND-CHH-KAW,IND-CHH,IND,2,,,Kawardha,Chhattishgarh,India,0,South Asia: West and Central Region,{A56A7381-E860-40DB-A6CB-EC12F67AA9AA},South and Central Asia Field,691507.82377900000,0.05693934310,,1,2.65360030822,81.18855448250,22.02340135640,2.65360030822,0.29636287562,Kawardha,Kawardha
3136,IND-MAD-EAS,East Nimar,A,,,IND-MAD-EAS,IND-MAD,IND,2,,,East Nimar,Madhya Pradesh,India,0,South Asia: West and Central Region,{7D8FB0E2-ED83-4415-BC4A-AD7948533248},South and Central Asia Field,2020317.42832000000,0.16635465755,,1,5.61194525629,76.48894043380,21.82873085570,5.61194525629,0.99188418754,East Nimar,East Nimar
3137,IND-ORI-MAY,Mayurbhanj,B,,,IND-ORI-MAY,IND-ORI,IND,2,,,Mayurbhanj,Orissa,India,0,South Asia: East Region,{A25754BB-36CD-492A-8D6E-230633B863AD},South and Central Asia Field,2627790.78839000000,0.21637453135,,1,5.95007350935,86.40354030890,21.91101747070,5.95007350935,0.90340028424,Mayurbhanj,Mayurbhanj
3138,IND-MAD-WES,West Nimar,A,,,IND-MAD-WES,IND-MAD,IND,2,,,West Nimar,Madhya Pradesh,India,0,South Asia: West and Central Region,{FC648EB7-F8D5-45BA-8E8D-A4E5E4530A73},South and Central Asia Field,1809534.57748000000,0.14899861811,,1,4.53769629111,75.76906089500,21.99703937600,4.53769629111,0.65199210661,West Nimar,West Nimar
3139,IND-WES-KOL,Kolkata,B,,,IND-WES-KOL,IND-WES,IND,2,,,Kolkata,West Bengal,India,0,South Asia: East Region,{D182EE71-A279-41B9-A678-9E718248C56B},South and Central Asia Field,5417587.02907000000,0.44608872960,,1,0.62406261730,88.36186237060,22.52016420970,0.62406261730,0.01863573703,Kolkata,Kolkata
3140,IND-MAD-HAR,Harda,A,,,IND-MAD-HAR,IND-MAD,IND,2,,,Harda,Madhya Pradesh,India,0,South Asia: West and Central Region,{79C76444-8A9A-4B4B-AFB8-AA014460212B},South and Central Asia Field,560824.16922800000,0.04617873969,,1,2.24707962731,77.13625947740,22.27355298690,2.24707962731,0.27429356209,Harda,Harda
3141,IND-WES-HOW,Howrah,B,,,IND-WES-HOW,IND-WES,IND,2,,,Howrah,West Bengal,India,0,South Asia: East Region,{B6F46AFB-8EC6-460F-A15E-495100620456},South and Central Asia Field,5055037.92471000000,0.41623612760,,1,1.69903131311,88.07546577160,22.51506667750,1.69903131311,0.11945947733,Howrah,Howrah
3142,IND-MIZ,Mizoram,C,,,,IND-MIZ,IND,1,,,,Mizoram,India,0,South Asia: Northeast Region,{A3BA5F70-F712-48B7-B80A-C35A7FFB61FE},South and Central Asia Field,1048508.80527000000,0.08633510794,,1,7.88715501466,92.83323275140,23.29598105110,7.88715501466,1.85388228595,Mizoram,Mizoram
3143,IND-MAD-CHI,Chhindwara,A,,,IND-MAD-CHI,IND-MAD,IND,2,,,Chhindwara,Madhya Pradesh,India,0,South Asia: West and Central Region,{27E807A2-795F-494C-BF61-CEF01D013C8E},South and Central Asia Field,2186743.37437000000,0.18005831168,,1,5.30246778768,78.87174027930,22.16580282450,5.30246778768,1.10386711585,Chhindwara,Chhindwara
3144,IND-MAD-SEO,Seoni,A,,,IND-MAD-SEO,IND-MAD,IND,2,,,Seoni,Madhya Pradesh,India,0,South Asia: West and Central Region,{9499AA1D-6D06-4F7A-AF16-8595AEBA2D87},South and Central Asia Field,1378946.40321000000,0.11354362115,,1,4.76144190801,79.71155965880,22.33924502500,4.76144190801,0.75113143594,Seoni,Seoni
3145,IND-MAD-HOS,Hoshangabad,A,,,IND-MAD-HOS,IND-MAD,IND,2,,,Hoshangabad,Madhya Pradesh,India,0,South Asia: West and Central Region,{FE02C87B-687C-4E38-A603-9F3FF50ED9ED},South and Central Asia Field,1283284.37918000000,0.10566672863,,1,4.08921747834,77.99350545770,22.60297275860,4.08921747834,0.55898908915,Hoshangabad,Hoshangabad
3146,IND-JHA-PUR,Purba Singhbhum,B,,,IND-JHA-PUR,IND-JHA,IND,2,,,Purba Singhbhum,Jharkhand,India,0,South Asia: East Region,{7E7B85A2-B399-4CD0-A2DC-DE172D530263},South and Central Asia Field,2340251.94256000000,0.19269833791,,1,3.24657781504,86.47163449160,22.59024874960,3.24657781504,0.31275875934,Purba Singhbhum,Purba Singhbhum
3147,IND-CHH-KOB,Korba,A,,,IND-CHH-KOB,IND-CHH,IND,2,,,Korba,Chhattishgarh,India,0,South Asia: West and Central Region,{A3E2B6CC-55DC-4B30-BAA1-69B2D289C56B},South and Central Asia Field,1197073.02817000000,0.09856801257,,1,3.68159349917,82.64811087250,22.56826725070,3.68159349917,0.65393404551,Korba,Korba
3148,IND-CHH-BIL,"Bilaspur, Chhattishgarh",A,,,IND-CHH-BIL,IND-CHH,IND,2,,,Bilaspur,Chhattishgarh,India,0,South Asia: West and Central Region,{7C1B37EC-B509-4011-B40D-CDFCDA9B9AF2},South and Central Asia Field,2357244.70639000000,0.19409753656,,1,5.14414059911,81.94004621110,22.36446946390,5.14414059911,0.80508141851,"Bilaspur, Chhattishgarh",Bilaspur
3149,IND-JHA-PAS,Pashchim Singhbhum,B,,,IND-JHA-PAS,IND-JHA,IND,2,,,Pashchim Singhbhum,Jharkhand,India,0,South Asia: East Region,{F88B09EF-70C3-4F2B-8F82-72BDD84A2258},South and Central Asia Field,2460410.95145000000,0.20259233303,,1,5.22397364836,85.64475836900,22.55024939370,5.22397364836,0.86787284253,Pashchim Singhbhum,Pashchim Singhbhum
3150,IND-MAD-MAL,Mandla,A,,,IND-MAD-MAL,IND-MAD,IND,2,,,Mandla,Madhya Pradesh,India,0,South Asia: West and Central Region,{5517BF83-31E5-44B3-9EEA-E13BDC37E239},South and Central Asia Field,1057259.28312000000,0.08705562974,,1,4.03871174051,80.46744311200,22.67723021060,4.03871174051,0.57835232098,Mandla,Mandla
3151,IND-MAD-DIN,Dindori,A,,,IND-MAD-DIN,IND-MAD,IND,2,,,Dindori,Madhya Pradesh,India,0,South Asia: West and Central Region,{3898CB84-287C-4083-8B67-5050DE3E0E81},South and Central Asia Field,685174.59427300000,0.05641785959,,1,4.50589577315,81.07623344070,22.86914481360,4.50589577315,0.62733800720,Dindori,Dindori
3152,IND-GUJ-PAN,Panch Mahals,A,,,IND-GUJ-PAN,IND-GUJ,IND,2,,,Panch Mahals,Gujarat,India,0,South Asia: West and Central Region,{CE708C74-87C1-4FD4-8712-A25B866B9866},South and Central Asia Field,2394909.45501000000,0.19719888404,,1,3.87200682488,73.65670662080,22.91461606120,3.87200682488,0.46726225964,Panch Mahals,Panch Mahals
3153,IND-GUJ-GAN,Gandhinagar,A,,,IND-GUJ-GAN,IND-GUJ,IND,2,,,Gandhinagar,Gujarat,India,0,South Asia: West and Central Region,{535058D7-D9F5-4104-BE77-CF1417024B8B},South and Central Asia Field,1578639.38433000000,0.12998651128,,1,2.34296691019,72.68724400130,23.25907559650,2.34296691019,0.18305619962,Gandhinagar,Gandhinagar
3154,IND-MAD-JAB,Jabalpur,A,,,IND-MAD-JAB,IND-MAD,IND,2,,,Jabalpur,Madhya Pradesh,India,0,South Asia: West and Central Region,{505E7169-AE2F-4980-A01A-9A1E44CC82D8},South and Central Asia Field,2563547.92607000000,0.21108471936,,1,3.51477931999,80.03000626310,23.25358682870,3.51477931999,0.42115308278,Jabalpur,Jabalpur
3155,IND-JHA-GUM,Gumla,B,,,IND-JHA-GUM,IND-JHA,IND,2,,,Gumla,Jharkhand,India,0,South Asia: East Region,{B380F675-6A57-43A0-AC6A-9C98F47A0EF2},South and Central Asia Field,1591399.93833000000,0.13103722616,,1,4.97735250652,84.56603827780,22.88775446360,4.97735250652,0.74512387103,Gumla,Gumla
3156,IND-JHA-LOH,Lohardaga,B,,,IND-JHA-LOH,IND-JHA,IND,2,,,Lohardaga,Jharkhand,India,0,South Asia: East Region,{830868F2-B8F6-47C3-8F62-9753064A719B},South and Central Asia Field,430995.87410200000,0.03548856731,,1,1.88777390784,84.66468836000,23.47656809030,1.88777390784,0.13013651122,Lohardaga,Lohardaga
3157,IND-GUJ-VAD-Z02,Vadodara Center,A,,,IND-GUJ-VAD,IND-GUJ,IND,2,,,Vadodara,Gujarat,India,1,South Asia: West and Central Region,{C893873A-E803-4886-BB80-0B7B24806A5B},South and Central Asia Field,2225787.67486000000,0.18327325263,,1,1.34261711685,73.18005412750,22.29265605260,1.34261711685,0.06240223690,Vadodara Center,Vadodara Center
3158,IND-GUJ-AHM-Z03,Ahmadabad City West,A,,,IND-GUJ-AHM,IND-GUJ,IND,2,,,Ahmedabad,Gujarat,India,1,South Asia: West and Central Region,{C204A13B-251D-4A4B-842B-1C57C5FF7353},South and Central Asia Field,2207495.55822000000,0.18176706417,,1,0.52378526512,72.54212499700,23.03703302640,0.52378526512,0.00951060234,Ahmadabad City West,Ahmadabad City West
3159,IND-GUJ-AHM-Z02,Ahmadabad City East,A,,,IND-GUJ-AHM,IND-GUJ,IND,2,,,Ahmedabad,Gujarat,India,1,South Asia: West and Central Region,{C204A13B-251D-4A4B-842B-1C57C5FF7353},South and Central Asia Field,2207495.55822000000,0.18176706417,,1,0.55764518444,72.61658761100,23.02868925040,0.55764518444,0.01343217603,Ahmadabad City East,Ahmadabad City East
3160,IND-GUJ-RAJ-Z01,Rajkot North,A,,,IND-GUJ-RAJ,IND-GUJ,IND,2,,,Rajkot,Gujarat,India,1,South Asia: West and Central Region,{94383CEA-60C2-41F3-B354-9D1A73CA8339},South and Central Asia Field,2096871.32871000000,0.17265817091,,1,4.32911757224,70.79825235930,22.60148400040,4.32911757224,0.49220408226,Rajkot North,Rajkot North
3161,IND-MAD-IND-Z01,Indore Center,A,,,IND-MAD-IND,IND-MAD,IND,2,,,Indore,Madhya Pradesh,India,1,South Asia: West and Central Region,{D7AE3697-600D-42B6-8E01-8F09110CF041},South and Central Asia Field,2079428.28215000000,0.17122189560,,1,1.46447565368,75.95110754020,22.70332643020,1.46447565368,0.08986355177,Indore Center,Indore Center
3162,IND-RAJ-UDA-Z02,Udaipur East,A,,,IND-RAJ-UDA,IND-RAJ,IND,2,,,Udaipur,Rajasthan,India,1,South Asia: West and Central Region,{D446C9FC-E374-4F6F-9897-8BE615994D18},South and Central Asia Field,1001158.12841000000,0.08243621288,,1,3.69856940100,74.16785849370,24.42769242900,3.69856940100,0.31989333747,Udaipur East,Udaipur East
3163,IND-RAJ-JOD-Z02,Jodhpur Center,A,,,IND-RAJ-JOD,IND-RAJ,IND,2,,,Jodhpur,Rajasthan,India,1,South Asia: West and Central Region,{2EF9F2A4-9DAF-48AB-82E1-3D3FB17FAF5D},South and Central Asia Field,1344596.39834000000,0.11071521250,,1,2.24028534508,73.08198886120,26.31279493120,2.24028534508,0.17019592656,Jodhpur Center,Jodhpur Center
3164,IND-RAJ-NAG-Z01,Nagaur West,A,,,IND-RAJ-NAG,IND-RAJ,IND,2,,,Nagaur,Rajasthan,India,1,South Asia: West and Central Region,{B499E9AB-BE67-478F-A6A7-D061702805F4},South and Central Asia Field,1186155.31553000000,0.09766903881,,1,5.04300309893,73.63485116320,27.06244835930,5.04300309893,0.81225273678,Nagaur West,Nagaur West
3165,IND-RAJ-JAP-Z03,Jaipur Northeast,A,,,IND-RAJ-JAP,IND-RAJ,IND,2,,,Jaipur,Rajasthan,India,1,South Asia: West and Central Region,{BD4A169C-16D7-4BE1-8C15-AC505B74725D},South and Central Asia Field,1699900.86424000000,0.13997128480,,1,3.42118264952,75.94866738380,27.27535597540,3.42118264952,0.42262406135,Jaipur Northeast,Jaipur Northeast
3166,IND-RAJ-JAP-Z02,Jaipur Center,A,,,IND-RAJ-JAP,IND-RAJ,IND,2,,,Jaipur,Rajasthan,India,1,South Asia: West and Central Region,{BD4A169C-16D7-4BE1-8C15-AC505B74725D},South and Central Asia Field,2297165.06083000000,0.18915052738,,1,1.20047538519,75.69572865170,26.93162580520,1.20047538519,0.04890282890,Jaipur Center,Jaipur Center
3167,IND-RAJ-ALW-Z02,Alwar Southeast,A,,,IND-RAJ-ALW,IND-RAJ,IND,2,,,Alwar,Rajasthan,India,1,South Asia: West and Central Region,{800687E0-1886-4F97-BD30-57EB1318D410},South and Central Asia Field,1924986.36196000000,0.15850501637,,1,4.01446130619,76.70847325810,27.41291108320,4.01446130619,0.34448711968,Alwar Southeast,Alwar Southeast
3168,IND-PUN-AMR-Z02,Amritsar South,A,,,IND-PUN-AMR,IND-PUN,IND,2,,,Amritsar,Punjab,India,1,North Indian Region,{C258F47B-FD7C-4F55-BFA6-98A8BD6DA61D},South and Central Asia Field,1748671.44581000000,0.14398709602,,1,2.21460219413,74.85457905770,31.33666792490,2.21460219413,0.22625218689,Amritsar South,Amritsar South
3169,IND-WES-BAN,Bankura,B,,,IND-WES-BAN,IND-WES,IND,2,,,Bankura,West Bengal,India,0,South Asia: East Region,{4A49A430-14DD-4744-86F8-B3E82FF9DA54},South and Central Asia Field,3775091.86662000000,0.31084427917,,1,3.92238912370,87.14476591670,23.14418297200,3.92238912371,0.63223604250,Bankura,Bankura
3170,IND-WES-PUR,Purulia,B,,,IND-WES-PUR,IND-WES,IND,2,,,Purulia,West Bengal,India,0,South Asia: East Region,{BDC926BD-5CBC-4C5B-B2C5-A40532BBDF95},South and Central Asia Field,2998518.40716000000,0.24690055919,,1,4.56789948672,86.42707172910,23.28418428600,4.56789948672,0.54572602593,Purulia,Purulia
3171,IND-JHA-RAN,Ranchi,B,,,IND-JHA-RAN,IND-JHA,IND,2,,,Ranchi,Jharkhand,India,0,South Asia: East Region,{240C8BFB-2B29-4100-AEBB-3BAA37E71AF7},South and Central Asia Field,3292246.37660000000,0.27108637033,,1,4.49026743915,85.33350077500,23.21705680220,4.49026743915,0.66481402005,Ranchi,Ranchi
3172,IND-TRI-SOU,South Tripura,B,,,IND-TRI-SOU,IND-TRI,IND,2,,,South Tripura,Tripura,India,0,South Asia: East Region,{FD1A4DD5-8838-4654-92A8-3C4976483F17},South and Central Asia Field,901909.13825500000,0.07426396651,,1,2.79500431541,91.60453076550,23.35959095870,2.79500431541,0.26549975886,South Tripura,South Tripura
3173,IND-MAD-UJJ,Ujjain,A,,,IND-MAD-UJJ,IND-MAD,IND,2,,,Ujjain,Madhya Pradesh,India,0,South Asia: West and Central Region,{CBE4CDBE-BD96-4EA3-AEE6-2BAE1F610702},South and Central Asia Field,2022346.65916000000,0.16652174615,,1,4.08491206997,75.65534233470,23.38460188030,4.08491206997,0.46928325822,Ujjain,Ujjain
3174,IND-WES-BAR-Z01,Barddhaman East,B,,,IND-WES-BAR,IND-WES,IND,2,,,Bardhaman,West Bengal,India,1,South Asia: East Region,{CC8206EB-9447-4661-B303-3871B86420E6},South and Central Asia Field,4038720.91640000000,0.33255171964,,1,3.73249627570,88.03096641670,23.33710862630,3.73249627570,0.38411114713,Barddhaman East,Barddhaman East
3175,IND-MAD-BHO,Bhopal,A,,,IND-MAD-BHO,IND-MAD,IND,2,,,Bhopal,Madhya Pradesh,India,0,South Asia: West and Central Region,{133D7219-CCD0-4080-9302-8FC048CA394F},South and Central Asia Field,2172434.69541000000,0.17888012287,,1,2.67084890216,77.41830808960,23.48171133270,2.67084890216,0.23865660396,Bhopal,Bhopal
3176,IND-CHH-KOI,Koriya,A,,,IND-CHH-KOI,IND-CHH,IND,2,,,Koriya,Chhattishgarh,India,0,South Asia: West and Central Region,{FCB6C33B-F7B4-4E6F-962C-33845AA99FF6},South and Central Asia Field,692439.38799700000,0.05701604889,,1,4.02734037434,82.27712972570,23.48986284840,4.02734037434,0.52758188450,Koriya,Koriya
3177,IND-RAJ-BAN,Banswara,A,,,IND-RAJ-BAN,IND-RAJ,IND,2,,,Banswara,Rajasthan,India,0,South Asia: West and Central Region,{D57EEA8C-237A-44AF-81B1-D9004E43A12C},South and Central Asia Field,1774604.16627000000,0.14612241831,,1,3.05671037726,74.37873897920,23.55054651620,3.05671037726,0.40524189084,Banswara,Banswara
3178,IND-MAD-RAT,Ratlam,A,,,IND-MAD-RAT,IND-MAD,IND,2,,,Ratlam,Madhya Pradesh,India,0,South Asia: West and Central Region,{4DF711D5-5573-469B-AE20-D0B6D6ED73ED},South and Central Asia Field,1436478.29931000000,0.11828084647,,1,3.85873154168,75.10056465310,23.55097424430,3.85873154168,0.41882859917,Ratlam,Ratlam
3179,IND-JHA-BOK,Bokaro,B,,,IND-JHA-BOK,IND-JHA,IND,2,,,Bokaro,Jharkhand,India,0,South Asia: East Region,{1BD91539-E22C-4BA7-9C4B-D5C9A0FA03EC},South and Central Asia Field,2100499.26827000000,0.17295689854,,1,3.11903424084,86.00829242310,23.69285671800,3.11903424084,0.24921048882,Bokaro,Bokaro
3180,IND-RAJ-DUN,Dungarpur,A,,,IND-RAJ-DUN,IND-RAJ,IND,2,,,Dungarpur,Rajasthan,India,0,South Asia: West and Central Region,{8C2332D4-0C92-4960-B492-34588D12E0DC},South and Central Asia Field,1309335.01492000000,0.10781176016,,1,2.96986208909,73.85007369670,23.73915291040,2.96986208909,0.34586502205,Dungarpur,Dungarpur
3181,IND-JHA-DHA,Dhanbad,B,,,IND-JHA-DHA,IND-JHA,IND,2,,,Dhanbad,Jharkhand,India,0,South Asia: East Region,{E1584907-BF2F-4F97-A04D-F7BB710752BB},South and Central Asia Field,2831991.72480000000,0.23318861035,,1,1.99279819891,86.47592266010,23.82459716490,1.99279819891,0.17835321674,Dhanbad,Dhanbad
3182,IND-WES-NAD,Nadia,B,,,IND-WES-NAD,IND-WES,IND,2,,,Nadia,West Bengal,India,0,South Asia: East Region,{F394D6B6-DFED-4F6C-9F67-D6D90A87377D},South and Central Asia Field,5445040.69625000000,0.44834928794,,1,4.48304697939,88.52107972630,23.48385268240,4.48304697939,0.35215019303,Nadia,Nadia
3183,IND-CHH-SUR,Surguja,A,,,IND-CHH-SUR,IND-CHH,IND,2,,,Surguja,Chhattishgarh,India,0,South Asia: West and Central Region,{1D6F5BAC-0180-4714-996A-DFA1EBB86A0E},South and Central Asia Field,2330773.67374000000,0.19191788919,,1,6.39608596023,83.21436598660,23.39209936150,6.39608596023,1.28071499720,Surguja,Surguja
3184,IND-MAD-KAT,Katni,A,,,IND-MAD-KAT,IND-MAD,IND,2,,,Katni,Madhya Pradesh,India,0,South Asia: West and Central Region,{AD06DDBB-76C9-400E-B874-B84648618646},South and Central Asia Field,1258066.08296000000,0.10359023264,,1,4.23633809672,80.42884671190,23.76737114660,4.23633809672,0.43222624172,Katni,Katni
3185,IND-GUJ-MAH,Mahesana,A,,,IND-GUJ-MAH,IND-GUJ,IND,2,,,Mahesana,Gujarat,India,0,South Asia: West and Central Region,{002F142F-6D58-4E9A-AFA6-4CF3AE5040A0},South and Central Asia Field,2173515.90781000000,0.17896915082,,1,3.86717769726,72.48784477320,23.64090103810,3.86717769726,0.39731800489,Mahesana,Mahesana
3186,IND-GUJ-PAT,Patan,A,,,IND-GUJ-PAT,IND-GUJ,IND,2,,,Patan,Gujarat,India,0,South Asia: West and Central Region,{BD9CA6A1-4F6D-49B2-B408-E6AA98F95CA8},South and Central Asia Field,1397928.56119000000,0.11510662821,,1,4.60296371206,71.80932960320,23.79592565370,4.60296371206,0.50327371644,Patan,Patan
3187,IND-MAD-SHJ,Shajapur,A,,,IND-MAD-SHJ,IND-MAD,IND,2,,,Shajapur,Madhya Pradesh,India,0,South Asia: West and Central Region,{D3DD99C8-CDB6-41F5-AD64-699B9926904B},South and Central Asia Field,661996.53556700000,0.05450935850,,1,5.08996919328,76.34774692230,23.59586392140,5.08996919328,0.49507899968,Shajapur,Shajapur
3188,IND-MAD-VID,Vidisha,A,,,IND-MAD-VID,IND-MAD,IND,2,,,Vidisha,Madhya Pradesh,India,0,South Asia: West and Central Region,{7E41BCD4-D0AB-4025-BE17-2C10EBD04758},South and Central Asia Field,1436741.45893000000,0.11830251526,,1,4.26441514709,77.83064628510,23.88160738280,4.26441514709,0.62709328103,Vidisha,Vidisha
3189,IND-MAD-DAM,Damoh,A,,,IND-MAD-DAM,IND-MAD,IND,2,,,Damoh,Madhya Pradesh,India,0,South Asia: West and Central Region,{6064DDD9-CD62-4E68-B556-6FAB861F3218},South and Central Asia Field,1279615.15360000000,0.10536460147,,1,4.09614659018,79.56566511680,23.83681314000,4.09614659018,0.65952237933,Damoh,Damoh
3190,IND-JHA-CHA,Chatra,B,,,IND-JHA-CHA,IND-JHA,IND,2,,,Chatra,Jharkhand,India,0,South Asia: East Region,{436A0A9A-A059-43EE-A026-3C11C00410EA},South and Central Asia Field,935168.21039300000,0.07700254683,,1,3.60577576426,84.89287104250,24.16490735060,3.60577576426,0.33943857217,Chatra,Chatra
3191,IND-TRI-NOR,North Tripura,B,,,IND-TRI-NOR,IND-TRI,IND,2,,,North Tripura,Tripura,India,0,South Asia: East Region,{975B8FF8-C179-4A50-B568-7F64017A18C0},South and Central Asia Field,698585.14548900000,0.05752209580,,1,2.47117680284,92.15246979780,24.12740550920,2.47117680284,0.18455592377,North Tripura,North Tripura
3192,IND-JHA-HAZ,Hazaribagh,B,,,IND-JHA-HAZ,IND-JHA,IND,2,,,Hazaribagh,Jharkhand,India,0,South Asia: East Region,{2DCF5785-4E97-4460-8644-DACB9FED11EB},South and Central Asia Field,2693225.41006000000,0.22176247382,,1,5.44040315345,85.45959028930,23.96442047970,5.44040315345,0.53115627518,Hazaribagh,Hazaribagh
3193,IND-WES-BIR,Birbhum,B,,,IND-WES-BIR,IND-WES,IND,2,,,Birbhum,West Bengal,India,0,South Asia: East Region,{0E233799-67F0-49F1-B17F-7A186828CADC},South and Central Asia Field,3563055.13866000000,0.29338499442,,1,4.65069477399,87.67350604760,23.97074501550,4.65069477399,0.41805606865,Birbhum,Birbhum
3194,IND-JHA-PAL,Palamu,B,,,IND-JHA-PAL,IND-JHA,IND,2,,,Palamu,Jharkhand,India,0,South Asia: East Region,{C7DDDE2D-E042-45E5-9E99-27C26718AB0A},South and Central Asia Field,2474295.38767000000,0.20373558934,,1,5.72020013294,84.29561476720,23.96623312730,5.72020013293,0.78342830945,Palamu,Palamu
